code_insee;commune;dep_code;region_nom;federation;total_f;total_h;total;F - 1 à 4 ans;F - 5 à 9 ans;F - 10 à 14 ans;F - 15 à 19 ans;F - 20 à 24 ans;F - 25 à 29 ans;F - 30 à 34 ans;F - 35 à 39 ans;F - 40 à 44 ans;F - 45 à 49 ans;F - 50 à 54 ans;F - 55 à 59 ans;F - 60 à 64 ans;F - 65 à 69 ans;F - 70 à 74 ans;F - 75 à 79 ans;F - 80 à 99 ans;F - NR;H - 1 à 4 ans;H - 5 à 9 ans;H - 10 à 14 ans;H - 15 à 19 ans;H - 20 à 24 ans;H - 25 à 29 ans;H - 30 à 34 ans;H - 35 à 39 ans;H - 40 à 44 ans;H - 45 à 49 ans;H - 50 à 54 ans;H - 55 à 59 ans;H - 60 à 64 ans;H - 65 à 69 ans;H - 70 à 74 ans;H - 75 à 79 ans;H - 80 à 99 ans;H - NR
95270;Genainville;95;Île-de-France;FF de Tennis;2;8;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;1;3;0;0;0;0;0;0
95270;Genainville;95;Île-de-France;FF de Tennis de Table;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95271;Génicourt;95;Île-de-France;FF de Tennis;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
95271;Génicourt;95;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
95277;Gonesse;95;Île-de-France;FF de Tennis;80;135;215;3;29;14;9;6;3;3;5;0;1;2;2;1;2;0;0;0;0;3;29;39;11;7;2;3;10;5;6;3;6;3;3;3;2;0;0
95277;Gonesse;95;Île-de-France;FF de Tennis de Table;2;20;22;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;9;2;1;0;1;0;1;1;1;1;0;1;1;0;0;0
95277;Gonesse;95;Île-de-France;FF de Tennis;12;20;32;2;2;4;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;8;5;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0
95277;Gonesse;95;Île-de-France;FF de Tennis de Table;1;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
95277;Gonesse;95;Île-de-France;FF de Tennis;6;6;12;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
95277;Gonesse;95;Île-de-France;FF de Tennis de Table;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
95280;Goussainville;95;Île-de-France;FF de Tennis;99;173;272;3;43;18;3;7;1;4;5;5;3;2;3;2;0;0;0;0;0;4;50;34;12;12;6;6;5;11;11;7;5;2;5;3;0;0;0
95280;Goussainville;95;Île-de-France;FF de Tennis de Table;1;3;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
95280;Goussainville;95;Île-de-France;FF de Tennis;6;6;12;1;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
95280;Goussainville;95;Île-de-France;FF de Tennis;31;26;57;0;18;10;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;17;5;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
95280;Goussainville;95;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
95282;Gouzangrez;95;Île-de-France;FF de Tennis;2;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
95287;Grisy-les-Plâtres;95;Île-de-France;FF de Tennis;3;13;16;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;3;0;3;0;0;1;1;0;3;0;1;0;0;0;0;0
95287;Grisy-les-Plâtres;95;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
95288;Groslay;95;Île-de-France;FF de Tennis;29;124;153;0;6;4;1;0;1;2;2;5;0;2;2;2;1;1;0;0;0;4;26;18;11;6;6;5;8;7;6;3;8;6;3;4;2;1;0
95288;Groslay;95;Île-de-France;FF de Tennis de Table;2;19;21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;0;2;1;2;2;2;1;2;0;0;0;0
95295;Guiry-en-Vexin;95;Île-de-France;FF de Tennis;2;6;8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0
95298;Haravilliers;95;Île-de-France;FF de Tennis;1;10;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;1;0;0;1;2;0;0;1;0;0;1;0;0;0
95301;Haute-Isle;95;Île-de-France;FF de Tennis;1;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
95304;Hédouville;95;Île-de-France;FF de Tennis;2;6;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
95306;Herblay-sur-Seine;95;Île-de-France;FF de Tennis;217;441;658;18;50;42;23;6;4;7;13;13;16;8;9;3;2;0;3;0;0;22;80;72;35;14;15;19;28;32;40;31;17;14;6;11;3;2;0
95306;Herblay-sur-Seine;95;Île-de-France;FF de Tennis de Table;15;132;147;0;3;5;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;31;53;12;7;0;0;1;6;8;2;6;1;2;2;1;0;0
95306;Herblay-sur-Seine;95;Île-de-France;FF de Tennis;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
95306;Herblay-sur-Seine;95;Île-de-France;FF de Tennis de Table;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95308;Hérouville-en-Vexin;95;Île-de-France;FF de Tennis;7;4;11;0;0;2;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
95308;Hérouville-en-Vexin;95;Île-de-France;FF de Tennis de Table;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95309;Hodent;95;Île-de-France;FF de Tennis;3;4;7;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0
95313;L'Isle-Adam;95;Île-de-France;FF de Tennis;135;276;411;9;38;24;10;1;1;4;7;10;9;6;4;4;0;4;3;1;0;8;62;53;19;9;12;8;8;13;21;18;12;11;8;6;6;2;0
95313;L'Isle-Adam;95;Île-de-France;FF de Tennis de Table;5;46;51;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;16;9;1;0;2;0;1;2;2;3;3;1;2;0;0;0
95316;Jagny-sous-Bois;95;Île-de-France;FF de Tennis;3;3;6;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0
95323;Jouy-le-Moutier;95;Île-de-France;FF de Tennis;80;174;254;1;20;8;11;3;3;3;6;4;7;6;1;0;3;2;2;0;0;2;25;53;18;2;6;6;8;11;14;9;6;5;4;3;2;0;0
95323;Jouy-le-Moutier;95;Île-de-France;FF de Tennis de Table;2;33;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;3;0;0;2;2;4;1;3;5;0;0;1;0;0;0
95323;Jouy-le-Moutier;95;Île-de-France;FF de Tennis;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95328;Labbeville;95;Île-de-France;FF de Tennis;4;15;19;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;6;2;0;0;0;0;2;2;1;1;0;0;0;0;0;0
95331;Lassy;95;Île-de-France;FF de Tennis;1;6;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
95341;Livilliers;95;Île-de-France;FF de Tennis;4;4;8;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0
95341;Livilliers;95;Île-de-France;FF de Tennis de Table;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
95348;Longuesse;95;Île-de-France;FF de Tennis;2;6;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0
95348;Longuesse;95;Île-de-France;FF de Tennis de Table;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0
95351;Louvres;95;Île-de-France;FF de Tennis;51;102;153;1;16;14;2;3;3;2;2;1;4;0;0;1;2;0;0;0;0;3;13;28;8;6;4;5;6;7;9;8;1;2;1;1;0;0;0
95351;Louvres;95;Île-de-France;FF de Tennis de Table;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0
95352;Luzarches;95;Île-de-France;FF de Tennis;42;89;131;1;2;12;5;3;1;0;5;5;0;3;3;1;0;1;0;0;0;2;20;15;8;4;1;5;9;2;9;5;6;1;0;2;0;0;0
95352;Luzarches;95;Île-de-France;FF de Tennis de Table;3;10;13;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;2;0;2;1;0;0;0;0;0
95353;Maffliers;95;Île-de-France;FF de Tennis;4;16;20;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;2;1;0;1;1;2;1;1;1;2;1;0;0;0;0;0
95353;Maffliers;95;Île-de-France;FF de Tennis de Table;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
95355;Magny-en-Vexin;95;Île-de-France;FF de Tennis;36;80;116;0;10;12;2;0;0;1;1;5;4;1;0;0;0;0;0;0;0;2;12;19;7;0;4;1;4;2;6;6;9;2;4;2;0;0;0
95355;Magny-en-Vexin;95;Île-de-France;FF de Tennis de Table;2;10;12;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;3;0;0;0;0;0;1;0
95365;Mareil-en-France;95;Île-de-France;FF de Tennis;3;5;8;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;1;0;0;0;0;0;0
95365;Mareil-en-France;95;Île-de-France;FF de Tennis de Table;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0
95369;Margency;95;Île-de-France;FF de Tennis;33;131;164;1;6;9;3;0;1;0;1;2;2;4;2;1;0;1;0;0;0;6;26;24;15;7;4;3;6;9;6;6;8;4;3;3;1;0;0
95369;Margency;95;Île-de-France;FF de Tennis de Table;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
95370;Marines;95;Île-de-France;FF de Tennis;23;56;79;1;5;6;2;0;3;0;3;1;2;0;0;0;0;0;0;0;0;0;17;15;3;1;2;2;5;1;4;3;1;2;0;0;0;0;0
95370;Marines;95;Île-de-France;FF de Tennis de Table;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;1;2;1;1;1;0;0;0;0;0;0
95371;Marly-la-Ville;95;Île-de-France;FF de Tennis;71;139;210;6;15;22;4;0;3;3;6;4;4;0;3;0;1;0;0;0;0;2;38;29;10;3;5;6;8;6;14;3;7;6;1;1;0;0;0
95371;Marly-la-Ville;95;Île-de-France;FF de Tennis de Table;2;14;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;3;4;0;0;1;2;2;0;0;1;0;0;0;0;0;0
95379;Maudétour-en-Vexin;95;Île-de-France;FF de Tennis;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
95387;Menouville;95;Île-de-France;FF de Tennis;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95388;Menucourt;95;Île-de-France;FF de Tennis;62;116;178;3;19;13;3;4;1;2;4;4;6;2;0;1;0;0;0;0;0;3;30;26;11;4;1;4;8;8;11;4;3;1;0;1;0;1;0
95388;Menucourt;95;Île-de-France;FF de Tennis de Table;14;43;57;0;4;6;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;10;19;4;1;0;2;0;3;2;1;0;0;1;0;0;0;0
95392;Mériel;95;Île-de-France;FF de Tennis;34;132;166;1;7;8;1;0;0;2;6;3;5;1;0;0;0;0;0;0;0;2;14;28;7;1;4;9;9;17;21;4;4;2;5;3;1;1;0
95392;Mériel;95;Île-de-France;FF de Tennis de Table;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;2;0;0;0;0;0
95394;Méry-sur-Oise;95;Île-de-France;FF de Tennis;79;197;276;8;24;11;6;4;1;4;4;9;6;1;0;0;0;1;0;0;0;9;41;41;16;3;5;5;10;17;15;10;14;5;2;2;2;0;0
95394;Méry-sur-Oise;95;Île-de-France;FF de Tennis de Table;7;40;47;0;1;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;8;8;3;3;0;1;6;3;2;1;2;1;1;1;0;0;0
95395;Le Mesnil-Aubry;95;Île-de-France;FF de Tennis;3;6;9;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0
95395;Le Mesnil-Aubry;95;Île-de-France;FF de Tennis de Table;1;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95409;Moisselles;95;Île-de-France;FF de Tennis;3;9;12;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;3;0;1;0;0;0;0;0
95409;Moisselles;95;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
95422;Montgeroult;95;Île-de-France;FF de Tennis;2;9;11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;2;0;0;0;1;1;1;0;0;0;0
95424;Montigny-lès-Cormeilles;95;Île-de-France;FF de Tennis;73;128;201;2;18;16;8;1;2;0;6;7;4;3;1;2;2;1;0;0;0;8;24;23;5;2;5;6;4;9;7;11;8;5;5;4;2;0;0
95424;Montigny-lès-Cormeilles;95;Île-de-France;FF de Tennis de Table;5;22;27;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;9;0;1;0;1;0;1;2;3;2;0;1;0;1;0;0
95424;Montigny-lès-Cormeilles;95;Île-de-France;FF de Tennis;1;4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
95426;Montlignon;95;Île-de-France;FF de Tennis;33;81;114;0;5;9;2;1;1;1;3;1;5;4;0;0;1;0;0;0;0;3;15;18;6;2;2;1;1;6;8;12;5;1;0;0;0;1;0
95426;Montlignon;95;Île-de-France;FF de Tennis de Table;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0
95427;Montmagny;95;Île-de-France;FF de Tennis;38;94;132;1;12;14;3;1;1;2;1;0;1;1;0;0;1;0;0;0;0;1;21;25;10;4;0;4;4;4;6;3;6;3;1;1;1;0;0
95427;Montmagny;95;Île-de-France;FF de Tennis de Table;4;18;22;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;7;2;1;1;0;1;0;1;2;0;0;0;0;1;0;0
95427;Montmagny;95;Île-de-France;FF de Tennis;1;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95427;Montmagny;95;Île-de-France;FF de Tennis de Table;3;2;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
95427;Montmagny;95;Île-de-France;FF de Tennis;17;11;28;1;11;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;0;1;1;0;0;1;2;0;0;0;1;0;0;0;0
95427;Montmagny;95;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95428;Montmorency;95;Île-de-France;FF de Tennis;188;524;712;8;42;35;13;7;4;6;10;16;18;7;5;8;2;4;3;0;0;17;113;109;44;12;20;12;22;37;32;37;20;17;12;15;1;4;0
95428;Montmorency;95;Île-de-France;FF de Tennis de Table;11;68;79;0;2;3;0;1;0;2;1;1;0;1;0;0;0;0;0;0;0;0;22;18;2;2;2;2;3;0;5;5;2;1;3;0;0;1;0
95429;Montreuil-sur-Epte;95;Île-de-France;FF de Tennis;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
95429;Montreuil-sur-Epte;95;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
95430;Montsoult;95;Île-de-France;FF de Tennis;24;48;72;0;5;2;2;0;1;2;0;2;3;5;2;0;0;0;0;0;0;2;11;12;5;0;1;5;3;1;2;1;1;1;1;1;0;1;0
95430;Montsoult;95;Île-de-France;FF de Tennis de Table;5;17;22;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;5;2;1;1;0;0;0;1;2;0;0;0;0;1;1;0
95436;Mours;95;Île-de-France;FF de Tennis;6;12;18;0;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;3;1;1;0;0;1;0;2;3;0;0;0;1;0;0;0;0
95436;Mours;95;Île-de-France;FF de Tennis de Table;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
95438;Moussy;95;Île-de-France;FF de Tennis;1;4;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
95445;Nerville-la-Forêt;95;Île-de-France;FF de Tennis;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
95445;Nerville-la-Forêt;95;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
95446;Nesles-la-Vallée;95;Île-de-France;FF de Tennis;25;52;77;1;5;4;2;2;0;0;1;2;4;0;2;0;2;0;0;0;0;1;6;19;4;1;1;1;2;4;2;2;0;3;1;5;0;0;0
95447;Neuilly-en-Vexin;95;Île-de-France;FF de Tennis;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
95450;Neuville-sur-Oise;95;Île-de-France;FF de Tennis;18;31;49;0;0;4;0;1;2;1;0;0;4;1;4;0;1;0;0;0;0;0;7;4;2;3;0;1;2;3;2;2;2;1;1;0;0;1;0
95450;Neuville-sur-Oise;95;Île-de-France;FF de Tennis de Table;1;6;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;1;1;0;0;0
95452;Nointel;95;Île-de-France;FF de Tennis;4;12;16;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2;1;2;0;0;0;1;0;4;0;0;0;0;0;0;0
95452;Nointel;95;Île-de-France;FF de Tennis de Table;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
95456;Noisy-sur-Oise;95;Île-de-France;FF de Tennis;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0
95456;Noisy-sur-Oise;95;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
95459;Nucourt;95;Île-de-France;FF de Tennis;2;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
95462;Omerville;95;Île-de-France;FF de Tennis;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95476;Osny;95;Île-de-France;FF de Tennis;49;196;245;2;9;2;6;2;0;3;4;4;4;5;3;0;2;3;0;0;0;6;42;36;17;6;5;8;6;14;14;16;10;4;5;4;2;1;0
95476;Osny;95;Île-de-France;FF de Tennis de Table;5;35;40;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;6;8;0;0;0;0;4;2;0;3;3;4;1;0;0;0
95476;Osny;95;Île-de-France;FF de Tennis;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
95480;Parmain;95;Île-de-France;FF de Tennis;38;104;142;0;8;7;1;1;0;1;3;5;4;3;3;1;1;0;0;0;0;2;16;26;7;5;1;1;6;10;8;10;3;7;2;0;0;0;0
95480;Parmain;95;Île-de-France;FF de Tennis de Table;2;13;15;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;1;3;1;2;0;0;0;0;0
95483;Le Perchay;95;Île-de-France;FF de Tennis;2;4;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
95487;Persan;95;Île-de-France;FF de Tennis;26;56;82;0;4;7;6;1;4;0;1;1;0;0;1;1;0;0;0;0;0;1;12;13;6;0;3;1;2;2;2;2;3;4;3;1;1;0;0
95487;Persan;95;Île-de-France;FF de Tennis de Table;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
95487;Persan;95;Île-de-France;FF de Tennis;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
95488;Pierrelaye;95;Île-de-France;FF de Tennis;64;87;151;2;20;11;7;3;3;2;3;4;2;2;4;1;0;0;0;0;0;5;19;16;8;2;4;5;3;11;4;3;4;2;1;0;0;0;0
95488;Pierrelaye;95;Île-de-France;FF de Tennis de Table;1;11;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;0;1;2;0;0;1;0;0;0;0
95488;Pierrelaye;95;Île-de-France;FF de Tennis;3;8;11;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
95489;Piscop;95;Île-de-France;FF de Tennis;1;8;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;0;0;0;1;0;1;0;0;0;0;0;0
95489;Piscop;95;Île-de-France;FF de Tennis de Table;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
95491;Le Plessis-Bouchard;95;Île-de-France;FF de Tennis;54;159;213;0;12;11;3;2;1;5;7;3;4;3;3;0;0;0;0;0;0;4;35;26;7;3;3;6;15;20;9;3;9;8;6;4;0;1;0
95491;Le Plessis-Bouchard;95;Île-de-France;FF de Tennis de Table;3;26;29;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3;10;1;2;0;0;2;1;2;2;0;2;1;0;0;0;0
95493;Le Plessis-Luzarches;95;Île-de-France;FF de Tennis;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95493;Le Plessis-Luzarches;95;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
95500;Pontoise;95;Île-de-France;FF de Tennis;123;283;406;4;32;18;6;3;8;5;7;11;13;3;3;2;6;2;0;0;0;10;53;64;21;13;6;14;18;17;15;18;16;10;1;4;3;0;0
95500;Pontoise;95;Île-de-France;FF de Tennis de Table;16;88;104;0;4;3;1;1;0;1;0;0;1;1;0;0;3;1;0;0;0;0;23;20;6;2;3;4;1;2;2;8;4;4;3;3;3;0;0
95500;Pontoise;95;Île-de-France;FF de Tennis;2;3;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
95500;Pontoise;95;Île-de-France;FF de Tennis de Table;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
